Student,ID,SIS User ID,SIS Login ID,Root Account,Section,EC: Extra Credit for Prerequisite / Financial Aid Quiz - see announcement for details (5637677),Prerequisite / Financial Aid Quiz (in EPC only) - see announcement for details- Requires Respondus LockDown Browser (5637533), EC: Module 2 Group Session - Team Challenge: directions at https://tinyurl.com/3801-EC-Grp (5845509),Quiz 1 - directions at https://tinyurl.com/3801-QE- Requires Respondus LockDown Browser (5637603),EC Total to Ex1 (5637685),Midterm Exam 1 + EC + Curve 5pt (5637693),EC: Module sep 29 Group Session - Team Challenge - Fall 2018 (5866901),Midterm Exam 1: directions at https://tinyurl.com/3801-QE- Requires Respondus LockDown Browser (5637661),Quiz 2 - directions at https://tinyurl.com/3801-QE- Requires Respondus LockDown Browser (5637565),EC: Mid-Semester Survey (5637637),EC Total on Ex2 (5637681),Midterm Exam 2-s: directions at https://tinyurl.com/3801-QE- Requires Respondus LockDown Browser (5637653),Midterm Exam 2 + 7 + EC (5637695),Quiz 3 - directions at https://tinyurl.com/3801-QE- Requires Respondus LockDown Browser (5637651),EC Total on FinalEx (5637683),Capstone: EC students elected to panel (5892739),Final Exam-s: directions at https://tinyurl.com/3801-QE- Requires Respondus LockDown Browser (5637649),EC: First 5 mins of 6ab class time - Module 5 Group Session - Individualized Extra Chance: directions at https://tinyurl.com/EC-Ind (5864429),EC: Module 1 Group Session - Team Challenge: directions at https://tinyurl.com/3801-EC-Grp (5840273),EC: Module 1&2 Group Session - Individualized: directions at https://tinyurl.com/3801-EC-Ind (5637659),EC: Module 10 Group Session - Individualized: directions at https://tinyurl.com/3801-EC-Ind (5637627),EC: Module 11ab Group Session - Individualized: directions at https://tinyurl.com/3801-EC-Ind (5637643),EC: Module 3ab Group Session - Individualized: directions at https://tinyurl.com/3801-EC-Ind (5637563),EC: Module 3ab Group Session - Team Challenge: directions at https://tinyurl.com/3801-EC-Grp (5853475),EC: Module 3cd Group Session - Individualized: directions at https://tinyurl.com/3801-EC-Ind (5637657),EC: Module 3cd Group Session - Team Challenge - Fall 2018: directions at https://tinyurl.com/3801-EC-Grp (5859857),EC: Module 4 Group Session - Individualized0: directions athttps://tinyurl.com/3801-EC-Ind (5637591),EC: Module 5 Group Session - Individualized0: directions at https://tinyurl.com/EC-Ind (5637537),EC: Module 6cd Group Session - Individualized: directions at https://tinyurl.com/3801-EC-Ind (5637535),EC: Module 6cd Group Session - Team Challenge: directions athttps://tinyurl.com/3801-EC-Grp (5879615),EC: Module 8 Group Session (afternoon) - Team Challenge: directions athttps://tinyurl.com/3801-EC-Grp (5885961),EC: Module 8 Group Session (morning) - Team Challenge: directions athttps://tinyurl.com/3801-EC-Grp (5885375),EC: Module 8 Group Session - Individualized: directions at https://tinyurl.com/3801-EC-Ind (5637641),EC: Module 9ab Group Session - Individualized: directions at https://tinyurl.com/3801-EC-Ind (5637539),EC: Module 9ab Group Session - Team Challenge: directions at https://tinyurl.com/3801-EC-Grp (5892869),EC: Module 9cd Group Session - Individualized: directions at https://tinyurl.com/3801-EC-Ind (5637599),Final-s + EC (5637687),FYI - not an assignment: Intel Overclocking video (5637689),P1 Overall (5637697),P2 Overall (5637699),P3 Overall (5637701),EC: Module 9cd Group Session - Team Challenge: directions at https://tinyurl.com/3801-EC-Grp (5901737),EC: Capstone Panel Discussion-Edupads-Section 01 (5930193),EC: Capstone Panel Discussion-Edupads-Section 02 (5930191),EC: Capstone Report Peer-Review (5923215),EC: Capstone Paper Panel Perception Survey (5914817),EC: Exit Survey  (5637561),Assignments Current Score,Assignments Unposted Current Score,Assignments Final Score,Assignments Unposted Final Score,Assignment Reminders Current Score,Assignment Reminders Unposted Current Score,Assignment Reminders Final Score,Assignment Reminders Unposted Final Score,Extra Credit Current Score,Extra Credit Unposted Current Score,Extra Credit Final Score,Extra Credit Unposted Final Score,Component Scores (weighted in corresponding category after EC added) Current Score,Component Scores (weighted in corresponding category after EC added) Unposted Current Score,Component Scores (weighted in corresponding category after EC added) Final Score,Component Scores (weighted in corresponding category after EC added) Unposted Final Score,P1 Overall Current Score,P1 Overall Unposted Current Score,P1 Overall Final Score,P1 Overall Unposted Final Score,P2 Overall Current Score,P2 Overall Unposted Current Score,P2 Overall Final Score,P2 Overall Unposted Final Score,P3 Overall Current Score,P3 Overall Unposted Current Score,P3 Overall Final Score,P3 Overall Unposted Final Score,(Midterm Exam 1)+EC Current Score,(Midterm Exam 1)+EC Unposted Current Score,(Midterm Exam 1)+EC Final Score,(Midterm Exam 1)+EC Unposted Final Score,(Midterm Exam 2)+EC Current Score,(Midterm Exam 2)+EC Unposted Current Score,(Midterm Exam 2)+EC Final Score,(Midterm Exam 2)+EC Unposted Final Score,(Final Exam)+EC Current Score,(Final Exam)+EC Unposted Current Score,(Final Exam)+EC Final Score,(Final Exam)+EC Unposted Final Score,Quiz1-Category Current Score,Quiz1-Category Unposted Current Score,Quiz1-Category Final Score,Quiz1-Category Unposted Final Score,Quiz2-Category Current Score,Quiz2-Category Unposted Current Score,Quiz2-Category Final Score,Quiz2-Category Unposted Final Score,Quiz3-Category Current Score,Quiz3-Category Unposted Current Score,Quiz3-Category Final Score,Quiz3-Category Unposted Final Score,Imported Assignments Current Score,Imported Assignments Unposted Current Score,Imported Assignments Final Score,Imported Assignments Unposted Final Score,Current Score,Unposted Current Score,Final Score,Unposted Final Score,Current Grade,Unposted Current Grade,Final Grade,Unposted Final Grade
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M01,0.5,5,,20.5,5.5,82.67,,72.17,18,1,1,84.67,92.67,16.83,0,,45.9,,3,,,,,2,,N/A,,,,N/A,N/A,,,,N/A,,45.9,,88.67,82.93,101,,0,0,,,,,,,,,,,,33.78,33.78,19.38,19.38,67.67,67.67,67.67,67.67,88.67,88.67,88.67,88.67,82.93,82.93,82.93,82.93,101,101,101,101,82.67,82.67,82.67,82.67,92.67,92.67,92.67,92.67,45.9,45.9,45.9,45.9,82,82,82,82,72,72,72,72,67.32,67.32,67.32,67.32,,,,,77.33,77.33,77.33,77.33,B,B,B,B
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M02,0.5,5,4,20.33,9.5,71.66,N/A,57.16,18,1,12.25,56,75.25,20.2,8,,45.67,0,N/A,0.5,1,1,0.5,N/A,0.5,3,0.5,0,2,5,3,N/A,1.25,1,3,0,53.67,,87.1,82.16,94,N/A,0,0,,1,1,,,,,,,,,97.52,97.52,95.93,95.93,53.36,53.36,53.36,53.36,87.1,87.1,87.1,87.1,82.16,82.16,82.16,82.16,94,94,94,94,71.66,71.66,71.66,71.66,75.25,75.25,75.25,75.25,53.67,53.67,53.67,53.67,81.33,81.33,81.33,81.33,72,72,72,72,80.8,80.8,80.8,80.8,,,,,73.36,73.36,73.36,73.36,B-,B-,B-,B-
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M02,0.5,4.33,3,24,5,69,N/A,59,25,1,10,66.14,83.13,16.17,5,,43.47,1,N/A,0,,1,0.5,N/A,0,1,,1,,4,3,N/A,,1,2,,48.47,,86.22,89.49,81,N/A,0,1,2,,1,,,,,,,,,80.19,80.19,69.11,69.11,56.33,56.33,56.33,56.33,86.22,86.22,86.22,86.22,89.49,89.49,89.49,89.49,81,81,81,81,69,69,69,69,83.13,83.13,83.13,83.13,48.47,48.47,48.47,48.47,96,96,96,96,100,100,100,100,64.68,64.68,64.68,64.68,,,,,74.56,74.56,74.56,74.56,B-,B-,B-,B-
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M02,0,7,3,22,6.5,97.5,N/A,86,20.5,1,13,72.93,92.93,27,2,,57.63,1,N/A,,,,0.5,N/A,0.5,2,0.5,,2,5,4,N/A,,,,,59.63,,93.33,92.44,101,N/A,0,1,2,1,1,,,,,,,,,92.93,92.93,74.8,74.8,72.82,72.82,72.82,72.82,93.33,93.33,93.33,93.33,92.44,92.44,92.44,92.44,101,101,101,101,97.5,97.5,97.5,97.5,92.93,92.93,92.93,92.93,59.63,59.63,59.63,59.63,88,88,88,88,82,82,82,82,108,108,108,108,,,,,87.77,87.77,87.77,87.77,A,A,A,A
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M02,0,6,3,16.33,3.5,88.5,N/A,80,22,,4,48.73,59.73,18.2,6,,54.27,1,N/A,0,,1,0.5,N/A,0,,,,,,2,N/A,1,0,3,,60.27,,78.8,90.38,100,N/A,0,0,,1,1,,,,,,,,,57.45,57.45,43.9,43.9,61.56,61.56,61.56,61.56,78.8,78.8,78.8,78.8,90.38,90.38,90.38,90.38,100,100,100,100,88.5,88.5,88.5,88.5,59.73,59.73,59.73,59.73,60.27,60.27,60.27,60.27,65.33,65.33,65.33,65.33,88,88,88,88,72.8,72.8,72.8,72.8,,,,,75.05,75.05,75.05,75.05,B-,B-,B-,B-
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M01,0.5,5,,20.33,4.67,63.07,,53.4,12.5,,1,52.5,60.5,11,1.67,,0,,3,0.5,,,0,0.67,0,N/A,,,1,N/A,N/A,,,0.67,N/A,,1.67,,86.49,79.02,92,,0,0,,,1,,,,,,,,,33.75,33.75,21.97,21.97,36.12,36.12,36.12,36.12,86.49,86.49,86.49,86.49,79.02,79.02,79.02,79.02,92,92,92,92,63.07,63.07,63.07,63.07,60.5,60.5,60.5,60.5,1.67,1.67,1.67,1.67,81.33,81.33,81.33,81.33,50,50,50,50,44,44,44,44,,,,,53.96,53.96,53.96,53.96,F,F,F,F
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M01,0,6,,0,5.5,71.43,5,60.93,8.5,,7,77.67,91.67,18.33,1,,53.93,,2,1,,,,2,0.5,N/A,,2,,N/A,N/A,,,,N/A,,54.93,,73.56,30.67,100,,0,0,2,1,,,,,,,,,,65.17,65.17,44.96,44.96,64.67,64.67,64.67,64.67,73.56,73.56,73.56,73.56,30.67,30.67,30.67,30.67,100,100,100,100,71.43,71.43,71.43,71.43,91.67,91.67,91.67,91.67,54.93,54.93,54.93,54.93,0,0,0,0,34,34,34,34,73.32,73.32,73.32,73.32,,,,,64.59,64.59,64.59,64.59,C,C,C,C
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M02,0.5,7,5,25,9.75,106.88,N/A,92.13,25,1,3.5,81.27,91.77,25.5,7,,83.07,1,N/A,1,,,0.5,N/A,0.5,2,0.25,1.5,,,,N/A,,1,3,1,90.07,,93.33,97.71,103,N/A,0,0,,1,1,,,,,,,,,82.47,82.47,65.04,65.04,85.82,85.82,85.82,85.82,93.33,93.33,93.33,93.33,97.71,97.71,97.71,97.71,103,103,103,103,106.88,106.88,106.88,106.88,91.77,91.77,91.77,91.77,90.07,90.07,90.07,90.07,100,100,100,100,100,100,100,100,102,102,102,102,,,,,97.63,97.63,97.63,97.63,A,A,A,A
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M02,0.5,5.33,3,12.33,7,66,N/A,54,21,1,16,55.27,78.27,11,7,,41.87,1,N/A,1,1,1,0.5,N/A,,2,0,2,2,5,3,N/A,2,1,3,1,48.87,,87.27,81.84,50,N/A,0,1,2,,,,,,,,,,,107.76,107.76,101.63,101.63,50.97,50.97,50.97,50.97,87.27,87.27,87.27,87.27,81.84,81.84,81.84,81.84,50,50,50,50,66,66,66,66,78.27,78.27,78.27,78.27,48.87,48.87,48.87,48.87,49.33,49.33,49.33,49.33,84,84,84,84,44,44,44,44,,,,,64.55,64.55,64.55,64.55,C,C,C,C
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M01,0.5,5,,24,3.5,89,4,80.5,10.5,1,14,59.8,80.8,17.17,1,,58.55,1,,,0,0,,2,0.5,N/A,0.5,2,2,N/A,N/A,2,2,0,N/A,0,59.55,,94.67,85.8,92,,0,0,2,,1,,,,,,,,,72.64,72.64,59.69,59.69,66.4,66.4,66.4,66.4,94.67,94.67,94.67,94.67,85.8,85.8,85.8,85.8,92,92,92,92,89,89,89,89,80.8,80.8,80.8,80.8,59.55,59.55,59.55,59.55,96,96,96,96,42,42,42,42,68.68,68.68,68.68,68.68,,,,,77.76,77.76,77.76,77.76,B,B,B,B
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M02,0.5,5.67,3,20.53,5.5,85.67,N/A,75.17,20.5,1,11.75,77.8,96.55,21,7,,59.5,1,N/A,0.5,1,1,0,N/A,0.5,1,0,0,2,4,2,N/A,1.75,1,2,0,66.5,,90.2,95.02,99,N/A,0,0,2,1,1,,,,,,,,,82.64,82.64,81.3,81.3,71.05,71.05,71.05,71.05,90.2,90.2,90.2,90.2,95.02,95.02,95.02,95.02,99,99,99,99,85.67,85.67,85.67,85.67,96.55,96.55,96.55,96.55,66.5,66.5,66.5,66.5,82.12,82.12,82.12,82.12,82,82,82,82,84,84,84,84,,,,,85.38,85.38,85.38,85.38,A,A,A,A
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M01,0.5,6,,25,7,98.67,5,86.67,15.5,1,15.8,85.33,108.13,24.67,8,,63.6,1,3,0,1,1,0.5,2,0.5,N/A,0.5,2,2,N/A,N/A,3,1.8,0,N/A,1,71.6,,92.15,92.04,104,3,0,0,,1,1,,,,,,,,,100.99,100.99,94.73,94.73,78.7,78.7,78.7,78.7,92.15,92.15,92.15,92.15,92.04,92.04,92.04,92.04,104,104,104,104,98.67,98.67,98.67,98.67,108.13,108.13,108.13,108.13,71.6,71.6,71.6,71.6,100,100,100,100,62,62,62,62,98.68,98.68,98.68,98.68,,,,,92.44,92.44,92.44,92.44,A,A,A,A
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M02,0.5,5.67,4,25,7,81,N/A,69,14.5,1,10,48.33,65.33,17,2,,61.7,,N/A,,,,0.5,N/A,,2,,,1,5,2,N/A,1,,2,0,63.7,,76.09,61.58,91,N/A,0,1,1,,,,,,,,,,,78.22,78.22,64.23,64.23,60.16,60.16,60.16,60.16,76.09,76.09,76.09,76.09,61.58,61.58,61.58,61.58,91,91,91,91,81,81,81,81,65.33,65.33,65.33,65.33,63.7,63.7,63.7,63.7,100,100,100,100,58,58,58,58,68,68,68,68,,,,,72.48,72.48,72.48,72.48,C+,C+,C+,C+
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M02,0.5,3,3,22.17,7.5,79.83,N/A,67.33,0,,7.5,66.6,81.1,21.67,7,,75.87,,N/A,,1,1,,N/A,0.5,3,0.5,,2,5,0.5,N/A,,,3,1,82.87,,77.95,83.56,86,N/A,0,1,,,1,,,,,,,,,87.25,87.25,72.36,72.36,69.32,69.32,69.32,69.32,77.95,77.95,77.95,77.95,83.56,83.56,83.56,83.56,86,86,86,86,79.83,79.83,79.83,79.83,81.1,81.1,81.1,81.1,82.87,82.87,82.87,82.87,88.67,88.67,88.67,88.67,0,0,0,0,86.69,86.69,86.69,86.69,,,,,77.08,77.08,77.08,77.08,B,B,B,B
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M01,0.5,5,,19.83,6.5,63,,51.5,22.5,1,4.3,57.93,69.23,18.67,6,,46.93,,3,1,,1,,2,0,N/A,,,,N/A,N/A,2,1.3,,N/A,1,52.93,,84.91,88.56,92,2,2,0,2,1,1,,,,,,,,,76.49,76.49,57.52,57.52,52.56,52.56,52.56,52.56,84.91,84.91,84.91,84.91,88.56,88.56,88.56,88.56,92,92,92,92,63,63,63,63,69.23,69.23,69.23,69.23,52.93,52.93,52.93,52.93,79.33,79.33,79.33,79.33,90,90,90,90,74.68,74.68,74.68,74.68,,,,,71.11,71.11,71.11,71.11,C+,C+,C+,C+
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M01,0.5,6,,18.67,5,69.67,,59.67,12.5,1,6.4,62.13,75.53,27,5,,59.8,,3,1,,,0.5,,,N/A,,,,N/A,N/A,4,1.4,1,N/A,0,64.8,,68.67,85.09,96,3,0,0,,,1,,,,,,,,,70.99,70.99,50.08,50.08,61.11,61.11,61.11,61.11,68.67,68.67,68.67,68.67,85.09,85.09,85.09,85.09,96,96,96,96,69.67,69.67,69.67,69.67,75.53,75.53,75.53,75.53,64.8,64.8,64.8,64.8,74.67,74.67,74.67,74.67,50,50,50,50,108,108,108,108,,,,,74.59,74.59,74.59,74.59,B-,B-,B-,B-
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M02,0.5,5,3,25,7,103.5,N/A,91.5,25,1,15.4,89.47,111.87,25,7,,85.27,1,N/A,0.5,1,0,0.5,N/A,0.5,2,0,2,2,5,3,N/A,1.4,1,3,0,92.27,,94.99,96.67,102,N/A,0,2,,1,1,,,,,,,,,99.67,99.67,98.05,98.05,88.35,88.35,88.35,88.35,94.99,94.99,94.99,94.99,96.67,96.67,96.67,96.67,102,102,102,102,103.5,103.5,103.5,103.5,111.87,111.87,111.87,111.87,92.27,92.27,92.27,92.27,100,100,100,100,100,100,100,100,100,100,100,100,,,,,101.21,101.21,101.21,101.21,A,A,A,A
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M02,0.5,6,3,25,8.5,69.33,N/A,55.83,21,1,11,75.34,93.33,29,8,,0,1,N/A,1,0,1,0.5,N/A,0.5,3,0,,2,5,2,N/A,0,1,3,1,8,,89.12,87.47,110,N/A,0,1,2,1,1,,,,,,,,,98.29,98.29,93.5,93.5,44.68,44.68,44.68,44.68,89.12,89.12,89.12,89.12,87.47,87.47,87.47,87.47,110,110,110,110,69.33,69.33,69.33,69.33,93.33,93.33,93.33,93.33,8,8,8,8,100,100,100,100,84,84,84,84,116,116,116,116,,,,,73.52,73.52,73.52,73.52,B-,B-,B-,B-
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M02,0.5,6,2,10.5,4,88,N/A,79,19,1,12,68.94,87.93,21,5,,50.57,0,N/A,1,1,0,0.5,N/A,,,,1,2,4,2,N/A,2,1,2,,55.57,,92,90.66,109,N/A,0,0,2,,1,,,,,,,,,78.38,78.38,70.73,70.73,66.61,66.61,66.61,66.61,92,92,92,92,90.66,90.66,90.66,90.66,109,109,109,109,88,88,88,88,87.93,87.93,87.93,87.93,55.57,55.57,55.57,55.57,42,42,42,42,76,76,76,76,84,84,84,84,,,,,79.44,79.44,79.44,79.44,B,B,B,B
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M02,0.5,5,2,11.17,2.5,60.17,N/A,52.67,14.5,,4,68.93,79.93,20,3,,51.8,0,N/A,,0,,0,N/A,,,,,,,3,N/A,1,0,2,0,54.8,,95,87.95,102,N/A,0,2,,,1,,,,,,,,,45.05,45.05,33.33,33.33,58.11,58.11,58.11,58.11,95,95,95,95,87.95,87.95,87.95,87.95,102,102,102,102,60.17,60.17,60.17,60.17,79.93,79.93,79.93,79.93,54.8,54.8,54.8,54.8,44.67,44.67,44.67,44.67,58,58,58,58,80,80,80,80,,,,,70.23,70.23,70.23,70.23,C+,C+,C+,C+
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M02,0,6,5,11.67,9.5,83,N/A,68.5,16,,9,51.83,67.83,0,4,,38.6,1,N/A,0.5,1,1,0.5,N/A,0.5,2.5,0.5,,2,4,2,N/A,,0,2,0,42.6,,88.24,91.56,100,N/A,0,0,,,,,,,,,,,,84.11,84.11,73.17,73.17,53.72,53.72,53.72,53.72,88.24,88.24,88.24,88.24,91.56,91.56,91.56,91.56,100,100,100,100,83,83,83,83,67.83,67.83,67.83,67.83,42.6,42.6,42.6,42.6,46.67,46.67,46.67,46.67,64,64,64,64,0,0,0,0,,,,,64.89,64.89,64.89,64.89,C,C,C,C
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M02,0.5,7,,21,0.5,87.17,N/A,81.67,25,1,1,50,58,22,1,,71.93,,N/A,,,,,N/A,,,,,,,,N/A,,,,,72.93,,78.13,84.33,95,N/A,0,0,2,,1,,,,,,,,,19.7,19.7,10.57,10.57,68.6,68.6,68.6,68.6,78.13,78.13,78.13,78.13,84.33,84.33,84.33,84.33,95,95,95,95,87.17,87.17,87.17,87.17,58,58,58,58,72.93,72.93,72.93,72.93,84,84,84,84,100,100,100,100,88,88,88,88,,,,,79.17,79.17,79.17,79.17,B,B,B,B
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M02,0.5,7,,18.5,3,65.13,N/A,57.13,23,1,2,58.6,67.6,14.67,3,,81.97,1,N/A,0.5,,1,,N/A,,2,,,,,,N/A,,,,1,84.97,,79.32,59.2,87,N/A,0,0,,,1,,,,,,,,,39.74,39.74,25.2,25.2,66.68,66.68,66.68,66.68,79.32,79.32,79.32,79.32,59.2,59.2,59.2,59.2,87,87,87,87,65.13,65.13,65.13,65.13,67.6,67.6,67.6,67.6,84.97,84.97,84.97,84.97,74,74,74,74,92,92,92,92,58.68,58.68,58.68,58.68,,,,,73.6,73.6,73.6,73.6,B-,B-,B-,B-
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M02,0.5,5,,15,3.5,88.5,N/A,80,25,1,9.5,61.8,78.3,23.67,6,,62.07,1,N/A,,,1,,N/A,0.5,2,0.5,0.5,,4,2,N/A,1,,3,,68.07,,89.66,74.73,93,N/A,0,1,2,1,1,,,,,,,,,79.41,79.41,65.85,65.85,68.03,68.03,68.03,68.03,89.66,89.66,89.66,89.66,74.73,74.73,74.73,74.73,93,93,93,93,88.5,88.5,88.5,88.5,78.3,78.3,78.3,78.3,68.07,68.07,68.07,68.07,60,60,60,60,100,100,100,100,94.68,94.68,94.68,94.68,,,,,81.12,81.12,81.12,81.12,B+,B+,B+,B+
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M01,0.5,5.67,,24,2.43,75.93,4,68.5,10.5,,12.5,70.27,89.77,16.83,4.33,,60.03,1,,,,1,,1.43,0.5,N/A,,1.5,2,N/A,N/A,2,2,0.33,N/A,0,64.36,,94.67,90.56,98,2,0,0,,,1,,,,,,,,,72.42,72.42,58.95,58.95,66.6,66.6,66.6,66.6,94.67,94.67,94.67,94.67,90.56,90.56,90.56,90.56,98,98,98,98,75.93,75.93,75.93,75.93,89.77,89.77,89.77,89.77,64.36,64.36,64.36,64.36,96,96,96,96,42,42,42,42,67.32,67.32,67.32,67.32,,,,,78.62,78.62,78.62,78.62,B,B,B,B
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M01,0.5,6,,24,3,63.67,4,55.67,17,,8,51.6,66.6,16.67,3,,31.93,,,,,0,,2,0.5,N/A,0,1,2,N/A,N/A,1,0,0,N/A,0,34.93,,93.33,88.02,100,2,0,0,,,1,,,,,,,,,52.88,52.88,42.64,42.64,47.3,47.3,47.3,47.3,93.33,93.33,93.33,93.33,88.02,88.02,88.02,88.02,100,100,100,100,63.67,63.67,63.67,63.67,66.6,66.6,66.6,66.6,34.93,34.93,34.93,34.93,96,96,96,96,68,68,68,68,66.68,66.68,66.68,66.68,,,,,67.25,67.25,67.25,67.25,C+,C+,C+,C+
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M02,0,7,,0,0,84.67,N/A,79.67,24,,0,78.27,85.27,0,0,,0,,N/A,0,,,,N/A,,,,,,,,N/A,,,,,0,,60.67,41.85,30,N/A,0,0,,,,,,,,,,,,0,0,0,0,53.72,53.72,53.72,53.72,60.67,60.67,60.67,60.67,41.85,41.85,41.85,41.85,30,30,30,30,84.67,84.67,84.67,84.67,85.27,85.27,85.27,85.27,0,0,0,0,0,0,0,0,96,96,96,96,0,0,0,0,,,,,48.75,48.75,48.75,48.75,F,F,F,F
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M01,0.5,4.67,,16.17,6.5,72.5,4,61,20,1,12,41.86,60.86,14.33,3,,20.82,1,3,0,0,0,0.5,2,0.5,N/A,,0,2,N/A,N/A,2,2,,N/A,0,23.82,,86.29,77.66,80,2,0,0,2,,1,,,,,,,,,76.72,76.72,68.99,68.99,41.81,41.81,41.81,41.81,86.29,86.29,86.29,86.29,77.66,77.66,77.66,77.66,80,80,80,80,72.5,72.5,72.5,72.5,60.86,60.86,60.86,60.86,23.82,23.82,23.82,23.82,64.68,64.68,64.68,64.68,80,80,80,80,57.32,57.32,57.32,57.32,,,,,61.06,61.06,61.06,61.06,C,C,C,C
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M01,0.5,5,,14.17,7.5,66,,53.5,20,1,5.4,68.33,80.73,14.2,1,,0,1,5,1,,,0.5,,0.5,N/A,,,,N/A,N/A,2,1.4,,N/A,,1,,85.63,77.1,71,,0,1,2,,1,,,,,,,,,70.47,70.47,46.98,46.98,41.31,41.31,41.31,41.31,85.63,85.63,85.63,85.63,77.1,77.1,77.1,77.1,71,71,71,71,66,66,66,66,80.73,80.73,80.73,80.73,1,1,1,1,56.67,56.67,56.67,56.67,80,80,80,80,56.8,56.8,56.8,56.8,,,,,57.81,57.81,57.81,57.81,D-,D-,D-,D-
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M02,0,6,3,22.17,6.5,95.83,N/A,84.33,0,0,7,0,0,7.33,3,,0,1,N/A,,1,1,,N/A,0.5,3,,,,4,2,N/A,,,,,3,,75.33,24.67,0,N/A,0,0,,,1,,,,,,,,,69.47,69.47,53.66,53.66,29.42,29.42,29.42,29.42,75.33,75.33,75.33,75.33,24.67,24.67,24.67,24.67,0,0,0,0,95.83,95.83,95.83,95.83,0,0,0,0,3,3,3,3,88.67,88.67,88.67,88.67,0,0,0,0,29.32,29.32,29.32,29.32,,,,,33.13,33.13,33.13,33.13,F,F,F,F
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M02,0.5,4.67,3,19.33,5.5,85,N/A,74.5,19.5,1,6,51.33,64.33,12,4,,75.97,0,N/A,,,,0,N/A,,2,0,1,0,4,,N/A,,1,2,0,79.97,,80.94,88.39,81,N/A,0,0,2,,1,,,,,,,,,62.5,62.5,52.85,52.85,67.25,67.25,67.25,67.25,80.94,80.94,80.94,80.94,88.39,88.39,88.39,88.39,81,81,81,81,85,85,85,85,64.33,64.33,64.33,64.33,79.97,79.97,79.97,79.97,77.33,77.33,77.33,77.33,78,78,78,78,48,48,48,48,,,,,76.14,76.14,76.14,76.14,B,B,B,B
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M01,0.5,3,,12.83,5,66.33,4,56.33,15.5,1,9.45,72.27,88.72,19.8,5,,46.6,0,3,1,1,1,0.5,,,N/A,0,1,1,N/A,N/A,2,0.45,1,N/A,,51.6,,68.8,84.64,94,,1,0,,1,1,,,,,,,,,71.64,71.64,61.09,61.09,58.05,58.05,58.05,58.05,68.8,68.8,68.8,68.8,84.64,84.64,84.64,84.64,94,94,94,94,66.33,66.33,66.33,66.33,88.72,88.72,88.72,88.72,51.6,51.6,51.6,51.6,51.33,51.33,51.33,51.33,62,62,62,62,79.2,79.2,79.2,79.2,,,,,71.06,71.06,71.06,71.06,C+,C+,C+,C+
,,,,webcourses.ucf.edu,EEL3801C-18Fall 0M02,0,6,,16.5,4,93.67,N/A,84.67,24,1,10.4,66.67,84.07,22.67,3,,46.07,1,N/A,1,,,,N/A,0,3,0,,2,4,2,N/A,0.4,,3,,49.07,,88.11,88.13,91,N/A,0,1,,,,,,,,,,,,73.06,73.06,58.21,58.21,66.25,66.25,66.25,66.25,88.11,88.11,88.11,88.11,88.13,88.13,88.13,88.13,91,91,91,91,93.67,93.67,93.67,93.67,84.07,84.07,84.07,84.07,49.07,49.07,49.07,49.07,66,66,66,66,96,96,96,96,90.68,90.68,90.68,90.68,,,,,80.07,80.07,80.07,80.07,B+,B+,B+,B+
